2	cs4bxCo	1	http://114.112.74.138/forum.php?mod=viewthread&tid=1	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
3	csbNG3M	2	http://114.112.74.138/forum.php?mod=viewthread&tid=2	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
4	cstmDur	3	http://114.112.74.138/forum.php?mod=viewthread&tid=3	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
2	cs4bxCo	4	http://114.112.74.138/forum.php?mod=viewthread&tid=4	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
3	csbNG3M	5	http://114.112.74.138/forum.php?mod=viewthread&tid=5	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
4	cstmDur	6	http://114.112.74.138/forum.php?mod=viewthread&tid=6	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
5	cs2LEQ5	7	http://114.112.74.138/forum.php?mod=viewthread&tid=7	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
6	csDVF1N	8	http://114.112.74.138/forum.php?mod=viewthread&tid=8	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
7	csBftlh	9	http://114.112.74.138/forum.php?mod=viewthread&tid=9	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
8	csszFkt	10	http://114.112.74.138/forum.php?mod=viewthread&tid=10	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
9	cs8kWl0	11	http://114.112.74.138/forum.php?mod=viewthread&tid=11	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
10	csl4ARk	12	http://114.112.74.138/forum.php?mod=viewthread&tid=12	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
11	csEDRJG	13	http://114.112.74.138/forum.php?mod=viewthread&tid=13	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
12	cs8bgWm	14	http://114.112.74.138/forum.php?mod=viewthread&tid=14	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
2	cs4bxCo	15	http://114.112.74.138/forum.php?mod=viewthread&tid=15	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
3	csbNG3M	16	http://114.112.74.138/forum.php?mod=viewthread&tid=16	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
4	cstmDur	17	http://114.112.74.138/forum.php?mod=viewthread&tid=17	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	我觉得是帖帖不休~	
2	cs4bxCo	18	http://114.112.74.138/forum.php?mod=viewthread&tid=18	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我觉得是帖帖不休~	
3	csbNG3M	19	http://114.112.74.138/forum.php?mod=viewthread&tid=19	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我觉得是帖帖不休~	
4	cstmDur	20	http://114.112.74.138/forum.php?mod=viewthread&tid=20	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我觉得是帖帖不休~	
5	cs2LEQ5	21	http://114.112.74.138/forum.php?mod=viewthread&tid=21	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我觉得是帖帖不休~	
7	csBftlh	22	http://114.112.74.138/forum.php?mod=viewthread&tid=22	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我觉得是帖帖不休~	
8	csszFkt	23	http://114.112.74.138/forum.php?mod=viewthread&tid=23	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我觉得是帖帖不休~	
9	cs8kWl0	24	http://114.112.74.138/forum.php?mod=viewthread&tid=24	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我觉得是帖帖不休~	
10	csl4ARk	25	http://114.112.74.138/forum.php?mod=viewthread&tid=25	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我觉得是帖帖不休~	
2	cs4bxCo	26	http://114.112.74.138/forum.php?mod=viewthread&tid=26	什么发帖软件最好？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我觉得是帖帖不休~	
3	csbNG3M	27	http://114.112.74.138/forum.php?mod=viewthread&tid=27	[ST公告1]有关在部分bizcn空间ST b0210无法注册问题的说明 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.在的主机空间打开可能会出现2一002一注册不正常的现象.经测试为服务器环境无法常规解释函数造成为此已经发布新版本覆盖原有版本.但该空间上目录创建函数对目录属性的设置同样有问题造成统计数据不能删除用后台程序和均不成功.初步判断为空间环境问题请在这个空间上使用2一002一02一10版本的用户不要打开多用户功能.本站就是的100空间.同时也有网友反应这个问题.根据一天多以来反馈的信息很多用户在免费收费空间都已安装成功.	
4	cstmDur	28	http://114.112.74.138/forum.php?mod=viewthread&tid=28	[ST技巧1]关于管理员账号的使用 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.技巧1发现很多朋友使用统计系统的时候都是先用安装以后再用注册一个用户放到主页上使用.其实这并非作者的意图.所以还是希望大家用.安装成功后直接使用.所提供的统计代码放入您的主页.这样至少有3点好处1.管理方便点击统计报告上面的管理即可实现.2一.因为目录为手工建立的777属性目录会比注册用户用建立的目录更稳定因为服务器一些权限设置可能导致目录读写权限受影响.3.安装后用.可以检查每个管理员数据文件的可用性给除错带来方便.	
5	cs2LEQ5	29	http://114.112.74.138/forum.php?mod=viewthread&tid=29	[ST升级1]ST2002 b0210 防刷新Update - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.根据朋友的意见现完成2一002一防刷新的版本.同一机器半小时内的刷新将不记入当年月日和总共的访问量中也不记入时段统计和软件信息中.但仍会在访客详情中被记录.这样仍可以方便的查看用户访问的页面和来路.这个功能可选打开或者关闭.另外把地理位置转换放在统计程序中大大提高了查看程序的速度同时也不会对统计程序造成很大负担.下载地址不变，仍为..02一10...02一10.	
7	csBftlh	30	http://114.112.74.138/forum.php?mod=viewthread&tid=30	怎么会是乱码？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我安装统计计数器程序成功了，可是打开是乱码！对了，我的空间是外国的！希望站长帮我看看怎么回事！网址是：........	
8	csszFkt	31	http://114.112.74.138/forum.php?mod=viewthread&tid=31	所以，这个论坛好慢呀！ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我给你吧	
9	cs8kWl0	32	http://114.112.74.138/forum.php?mod=viewthread&tid=32	给站长，开发意见 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.坛主，在您的论坛中我看到有朋友提到国外服务器使用统计程序会出现乱码的帖子，我没有用过国外的服务器，而且我对程序一点都不懂，但是我有一个应该可以解决这个问题的办法。我在用“”做网站的时候发现“网页属性”对话框中有一个叫“语言”的页面，如果把“标记当前文档为”对话框选为“中文”是不是应该能解决这个问题？因为我看过您的作品，其中一些页面只需要改一下名字就可以用编辑了。我的网站已经采用了您的系统，个人主页正在开发新的5.0版，开发完成后我会放上您的连接。另外我看到您的这个系统说明中并没有提到此程序不可商业用途，所以我希望您能够同意我将此系统免费的赠送给我的一些商业用户使用。（请问，此程序有没有什么重大的安全隐患？）还有就是您的系统非常优秀，但是应当宣传一下，和一些相关程序下栽的网站站长联系，这样才能更好的发展此程序。最后，感谢您提供这么优秀的免费统计系统给我们使用！亮仔旧版：8..8..新版（开发中）：8.12一6.8.12一6.信箱：.	
10	csl4ARk	33	http://114.112.74.138/forum.php?mod=viewthread&tid=33	这个论坛太棒了！坛主给我一份可以吗？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.坛主，为什么不在主页上放上这个论坛的下载？它比5000要好多了，界面美观，功能实用（功能太多，但又没多大用处）我看到前面论坛下栽网址了，但是我想要您的这个！我看您也放上去吧？！5000不是也是由别人的论坛改成的吗？我绝对支持您！另外，如果您不准备把这个论坛发表出去的话，能不能发一份给我？我的文件接收信箱是：.可以支持5兆，别发我的.，为了防止大于1的垃圾邮件，他最多收1的东西！谢谢！亮仔..	
12	cs8bgWm	34	http://114.112.74.138/forum.php?mod=viewthread&tid=34	有關st的問題 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.........我安裝了計數器但是好像只有超級用戶才能登入管理中心一般用戶不能登入呀用........就說沒有這個用戶請問要如何解決呢	
13	csI9cyu	35	http://114.112.74.138/forum.php?mod=viewthread&tid=35	關於程序繁化 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.如果迴長不介意的話我可以幫貴站的程序繁化呵呵	
14	csocVJR	36	http://114.112.74.138/forum.php?mod=viewthread&tid=36	站長啊 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我把你的程式改了為繁體但我不能使用.和.是出了什麼問題嗎......好像一般設定都沒有問題哦	
15	cs2YCM7	37	http://114.112.74.138/forum.php?mod=viewthread&tid=37	斑竹你好！有问题请教！ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.你好！首先非常感谢做了一个这么好的程序！但是这个程序我在使用的时候发现每天的统计数据不能保存，最多只有3天的日数据，其它到是正常的，请问应该怎么解决！.2一0	
17	cs9ylVZ	38	http://114.112.74.138/forum.php?mod=viewthread&tid=38	[ST技巧1]关于管理员账号的使用 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.技巧1发现很多朋友使用统计系统的时候都是先用安装以后再用注册一个用户放到主页上使用.其实这并非作者的意图.所以还是希望大家用.安装成功后直接使用.所提供的统计代码放入您的主页.这样至少有3点好处1.管理方便点击统计报告上面的管理即可实现.2一.因为目录为手工建立的777属性目录会比注册用户用建立的目录更稳定因为服务器一些权限设置可能导致目录读写权限受影响.3.安装后用.可以检查每个管理员数据文件的可用性给除错带来方便.	
18	csKgl7Z	39	http://114.112.74.138/forum.php?mod=viewthread&tid=39	[ST升级1]ST2002 b0210 防刷新Update - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.根据朋友的意见现完成2一002一防刷新的版本.同一机器半小时内的刷新将不记入当年月日和总共的访问量中也不记入时段统计和软件信息中.但仍会在访客详情中被记录.这样仍可以方便的查看用户访问的页面和来路.这个功能可选打开或者关闭.另外把地理位置转换放在统计程序中大大提高了查看程序的速度同时也不会对统计程序造成很大负担.下载地址不变，仍为..02一10...02一10.	
19	csGlShr	40	http://114.112.74.138/forum.php?mod=viewthread&tid=40	很喜欢你的计数统计软件，不过有个问题 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.感觉你的这个软件不错，但是有个问题，我的服务器在国外，于北京时间不一样啊，这样就不能确定到底是什么时间登陆网站的，因此想能不能加入插件，使得时间可以像这个论坛一样有个时区设置？等待你的更新！	
20	csgGYLJ	41	http://114.112.74.138/forum.php?mod=viewthread&tid=41	怎么会是乱码？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我安装统计计数器程序成功了，可是打开是乱码！对了，我的空间是外国的！希望站长帮我看看怎么回事！网址是：........	
22	csLYD1B	42	http://114.112.74.138/forum.php?mod=viewthread&tid=42	给站长，开发意见 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.坛主，在您的论坛中我看到有朋友提到国外服务器使用统计程序会出现乱码的帖子，我没有用过国外的服务器，而且我对程序一点都不懂，但是我有一个应该可以解决这个问题的办法。我在用“”做网站的时候发现“网页属性”对话框中有一个叫“语言”的页面，如果把“标记当前文档为”对话框选为“中文”是不是应该能解决这个问题？因为我看过您的作品，其中一些页面只需要改一下名字就可以用编辑了。我的网站已经采用了您的系统，个人主页正在开发新的5.0版，开发完成后我会放上您的连接。另外我看到您的这个系统说明中并没有提到此程序不可商业用途，所以我希望您能够同意我将此系统免费的赠送给我的一些商业用户使用。（请问，此程序有没有什么重大的安全隐患？）还有就是您的系统非常优秀，但是应当宣传一下，和一些相关程序下栽的网站站长联系，这样才能更好的发展此程序。最后，感谢您提供这么优秀的免费统计系统给我们使用！亮仔旧版：8..8..新版（开发中）：8.12一6.8.12一6.信箱：.	
23	cscEHpu	43	http://114.112.74.138/forum.php?mod=viewthread&tid=43	这个论坛太棒了！坛主给我一份可以吗？ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.坛主，为什么不在主页上放上这个论坛的下载？它比5000要好多了，界面美观，功能实用（功能太多，但又没多大用处）我看到前面论坛下栽网址了，但是我想要您的这个！我看您也放上去吧？！5000不是也是由别人的论坛改成的吗？我绝对支持您！另外，如果您不准备把这个论坛发表出去的话，能不能发一份给我？我的文件接收信箱是：.可以支持5兆，别发我的.，为了防止大于1的垃圾邮件，他最多收1的东西！谢谢！亮仔..	
24	csOeerA	44	http://114.112.74.138/forum.php?mod=viewthread&tid=44	感谢您的回复 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.坛主，感谢您的回复，我会先用这个论坛试试看的。等到您的论坛正式出来以后我会支持您的！还有就是您的这个论坛好像不是您主页上的那个论坛吧？我从哪里进不来，这个论坛是我在您的统计器安装说明里面找到的。您说这是没有授权的？那放在明处会不会引起版权问题啊？我知道现在法律上已经有这方面的了，但是网上不是光您和我这样几个没有授权的用户把？如果只有几个人在用的话我还是保守点不用了	
25	csD3mqK	45	http://114.112.74.138/forum.php?mod=viewthread&tid=45	有關st的問題 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.........我安裝了計數器但是好像只有超級用戶才能登入管理中心一般用戶不能登入呀用........就說沒有這個用戶請問要如何解決呢	
27	csH4xfY	46	http://114.112.74.138/forum.php?mod=viewthread&tid=46	站長啊 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我把你的程式改了為繁體但我不能使用.和.是出了什麼問題嗎......好像一般設定都沒有問題哦	
28	csLFIcE	47	http://114.112.74.138/forum.php?mod=viewthread&tid=47	斑竹你好！有问题请教！ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.你好！首先非常感谢做了一个这么好的程序！但是这个程序我在使用的时候发现每天的统计数据不能保存，最多只有3天的日数据，其它到是正常的，请问应该怎么解决！.2一0	
29	cspzabN	48	http://114.112.74.138/forum.php?mod=viewthread&tid=48	CDB 1.0.0 Beta 315 (本论坛程序) 详细技术资料 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.，支持！！	
30	csy40fa	49	http://114.112.74.138/forum.php?mod=viewthread&tid=49	vB 2.x 到 CDB 论坛转换程序 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.论坛转换程序本程序用来转换2一..到1.0.0以后版本未知本程序没有经过大规模测试不敢完全保证其可靠性.数据转换成功后请马上删除本程序否则将可能导致论坛数据被修改.本程序既可在服务器上使用也可在本机使用.本程序的功效1.本程序可以转换的用户资料板块包括名称介绍贴数回复数及版主等各板块的贴子包括标题内容作者回复数浏览数等等.2一.本程序不能或者不转换的内容包括用户资料中的职业来自之类非重要的信息的三级论坛一二级论坛及分类都可以转换所有的贴子图标因为不每个论坛设置不同无法识别投票贴内容及投票3.中原有论坛不管打开还是关闭是否隐藏等都会被转换为公开模式.使用前请务必仔细阅读下面的须知1.请先使用安装程序将论坛程序安装到与相同的数据库里.由于可以使用表名前缀所以不会与原有数据冲突.两者必须在一个库中否则无法转换.2一.本程序会覆盖数据库中相关信息.3.确定您使用的版本是否需要对密码5加密.2一.2一.0以下版本不需加密设置本程序中0设置程序.中2一.2一.0及以上需要加密设置本程序中1设置程序.中5.4.在下面的变量中设置好数据库参数主机用户名密码数据库名5.根据您的服务器速度设置每次转换主题数的变量.6.转换过程中如果不出现错误则会一直自动转换直到完毕.如果转换成功论坛即可用原来的管理员账号登录管理论坛.7.使用完本程序请务必删除否则可能被别人再次转换覆盖掉论坛新贴.下载..保留一切权力本程序由编写.寻求技术支持请到上述地址其他方式不予解答!!!请仔细设置下面变量!!数据库名前缀需和.设置的一致0是否需要加密2一2一0以下版本设为02一2一0及以上版本设为1.同时需在.中做修改.数据库主机名，同一台机器就不用改数据库用户名数据库密码数据库名2一00如果您的服务器比较慢请将这个值调小下面是部分不需改动!!!欢迎使用2一转换程序本程序可实现2一.0至2一.2一.2一版本数据到1.0.0的安全数据转换.请确认您用安装向导成功安装了并且和的数据库在同一个目录中.由于2一..各版本数据存储有变化所以必须在本程序中的变量做设置修改.数据库中的用户论坛贴子数据都会被覆盖但源库数据则不会被修改请您放心.如果转换过程中出现超时请把变量设置小一点.如果中间出现转换超时可以修改本程序设置重新再来.转换过程是自动的如果不出现错误!您不需干预请静静等待出现转换全部成功的提示2一.点击这里开始转换正在进行转换第1步共5步现在转换用户资料5超级版主6论坛管理员7版主2一正式会员....82一01012一.2一.正在进行转换第2一步共5步现在转换论坛设置.注意只能转换分类一二级论坛.而且所有的论坛即使原来的关闭的转换后都被设置为打开.1.000..02一.11.....2一.!0.0正在进行转换第3步共5步如果您的数据很多则这一步需要时间较长现在转换主题.本转换可能经历多次跳转请不要关闭浏览器.现在开始转换从到的主题.1.12一.2一.2一!0.0正在进行转换第4步共5步如果您的数据很多则这一步需要时间较长现在转换贴子.本转换可能经历多次跳转请不要关闭浏览器.现在开始转换从到的主题...12一.2一.正在进行转换第5步共5步5恭喜您转换成功!根据您的设置需设置配置文件.中才能使用原来的用户名登录切记!..2一000	
32	cs9YPdq	50	http://114.112.74.138/forum.php?mod=viewthread&tid=50	繁化論壇差不多完成了 ( updated: 2002.03.20 ) - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.請看演示........大概今天晚上可以完成.70本贴由于2一002一32一01531最后编辑	
33	csS6DUz	51	http://114.112.74.138/forum.php?mod=viewthread&tid=51	单机调试好慢啊 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我是系统～5.01～单机调试一切正常～就是速度特慢～比这里差远了还有就是我很喜欢你论坛现在这个能提供嘛～谢谢	
34	cscSpZQ	52	http://114.112.74.138/forum.php?mod=viewthread&tid=52	贴图和上传问题请教 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.请问贴图和上传出现错误怎么解决？9.000..10	
35	cs9yzBX	53	http://114.112.74.138/forum.php?mod=viewthread&tid=53	在这里安装成功membres.lycos.fr/oonet/cdb/ - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.除了在安装时有乱码在安装完成后论坛显示正常是不是因为在.有2一312一非常方便	
37	csmMJ52	54	http://114.112.74.138/forum.php?mod=viewthread&tid=54	有没有lb - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.只要转换用户就成了!	
38	csmUXfa	55	http://114.112.74.138/forum.php?mod=viewthread&tid=55	关于数据库的备份和回复的一个问题 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.安装说明中你说建议使用备份和恢复论坛数据但是我对这个东东不大会用～我一直都是用“往时随风”所以想问一下会不会有什么不妥的地方	
39	csLMrIT	56	http://114.112.74.138/forum.php?mod=viewthread&tid=56	关于Discuz!开发的您的构想 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.请把您的建议留下来我肯定不会全部采纳但我肯定会采纳一些我认为必要的有效的和不过分影响程序效率的建议.!持续开发和升级中期待您的支持本贴由星蚀于2一002一10300833最后编辑	
40	csepb1B	57	http://114.112.74.138/forum.php?mod=viewthread&tid=57	自beta0315以来 已经发现并除去的bug和改进 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我把已经处理掉的以及改进情况贴到这里大家可以不用再问类似的问题了.但是我还没想出补丁因为我时间有限.程序升级到一定程度会用发布新版本的形式更新.今天中午处理的1.同一贴子上面作者若有来自信息下面作者没有则下面作者也会显示上面作者的来自信息的绕口令呵呵2一.搜索时最后回复信息颜色的	
42	cspjT85	58	http://114.112.74.138/forum.php?mod=viewthread&tid=58	尋繁化的最新stat和guestbook. - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.尋繁化的最新和.	
43	cszjawL	59	http://114.112.74.138/forum.php?mod=viewthread&tid=59	一个小小的建议和一个菜菜的问题～都是关于模版 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.建议在修改模版的版本增加一个搜索～方便查找要改的东东问题：在修改用户级别，管理员和超级斑竹和斑竹的级别名称不允许修改，所以我想在模版里改，但是不知该修改哪个	
44	csjbSte	60	http://114.112.74.138/forum.php?mod=viewthread&tid=60	发现一个问题 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.我在等级管理中把发贴数量为1的用户的头衔设置为“小屋新人”然后在浏览帖子的时候，头衔显示是正确的，是“小屋新人”但是如果点击这个人的名字，进到这个人的个人资料查看时，头衔就显示的是“正是会员”而不是我设置的“小屋新人”	
45	csZqIoM	61	http://114.112.74.138/forum.php?mod=viewthread&tid=61	那有最新的簡體therefor 所有軟體下載? - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.那有最新的簡體所有軟體下載包含不能的修正版.謝謝!	
47	cs5g6MF	62	http://114.112.74.138/forum.php?mod=viewthread&tid=62	cdb这个论坛不错耶 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.大家有同感嘛？不过现在还不是正式版，有些可惜了，大家一些来支持耶	
48	cskG6EP	63	http://114.112.74.138/forum.php?mod=viewthread&tid=63	我可以免费提供给你空间 - 默认版块 -  Discuz! Board -  Powered by Discuz!	[帖帖不休]最好的信息发布工具,未开通带前缀.今天发现了你这个论坛，确实不错。同时看到你的说明文档中提到空间问题，我可以免费提供给你，请与我联系。：.我不用。	
